AAindex	Loop	Family	Sequence_name	Value
Sequence_size	4	5	M1D117_SOLTU/1-80	3.0
BHAR880101	4	5	M1D117_SOLTU/1-80	0.36
Sequence_size	4	5	K4BWY9_SOLLC/1-90	3.0
BHAR880101	4	5	K4BWY9_SOLLC/1-90	0.35
Sequence_size	4	5	Q949A1_SOLPL/1-87	3.0
BHAR880101	4	5	Q949A1_SOLPL/1-87	0.35
Sequence_size	4	5	M1A6J5_SOLTU/1-63	3.0
BHAR880101	4	5	M1A6J5_SOLTU/1-63	0.35
Sequence_size	4	5	M1A6J6_SOLTU/1-72	3.0
BHAR880101	4	5	M1A6J6_SOLTU/1-72	0.35
Sequence_size	4	5	A0A097H170_SOLTU/1-89	3.0
BHAR880101	4	5	A0A097H170_SOLTU/1-89	0.35
Sequence_size	4	5	M1D4V9_SOLTU/1-96	3.0
BHAR880101	4	5	M1D4V9_SOLTU/1-96	0.35
Sequence_size	4	5	A0A097H167_SOLTU/1-90	3.0
BHAR880101	4	5	A0A097H167_SOLTU/1-90	0.35
Sequence_size	4	5	A0A0V0GVX7_SOLCH/1-90	3.0
BHAR880101	4	5	A0A0V0GVX7_SOLCH/1-90	0.35
Sequence_size	4	5	M0ZJ50_SOLTU/1-90	3.0
BHAR880101	4	5	M0ZJ50_SOLTU/1-90	0.35
Sequence_size	4	5	K4AW10_SOLLC/1-115	3.0
BHAR880101	4	5	K4AW10_SOLLC/1-115	0.51
Sequence_size	4	5	M1C2I1_SOLTU/1-108	3.0
BHAR880101	4	5	M1C2I1_SOLTU/1-108	0.51
Sequence_size	4	5	K4BFC2_SOLLC/1-56	3.0
BHAR880101	4	5	K4BFC2_SOLLC/1-56	0.44
Sequence_size	4	5	K4BFC1_SOLLC/1-86	3.0
BHAR880101	4	5	K4BFC1_SOLLC/1-86	0.44
Sequence_size	4	5	M1A256_SOLTU/1-56	3.0
BHAR880101	4	5	M1A256_SOLTU/1-56	0.44
Sequence_size	4	5	M1A257_SOLTU/1-87	3.0
BHAR880101	4	5	M1A257_SOLTU/1-87	0.44
Sequence_size	4	5	K4BFC0_SOLLC/1-83	3.0
BHAR880101	4	5	K4BFC0_SOLLC/1-83	0.46
Sequence_size	4	5	M1A255_SOLTU/1-53	3.0
BHAR880101	4	5	M1A255_SOLTU/1-53	0.46
Sequence_size	4	5	K4BFC4_SOLLC/1-83	3.0
BHAR880101	4	5	K4BFC4_SOLLC/1-83	0.51
Sequence_size	4	5	K4BFC3_SOLLC/1-86	3.0
BHAR880101	4	5	K4BFC3_SOLLC/1-86	0.46
Sequence_size	4	5	M1A258_SOLTU/1-86	3.0
BHAR880101	4	5	M1A258_SOLTU/1-86	0.46
Sequence_size	4	5	FSPM_SOLLC/1-96	3.0
BHAR880101	4	5	FSPM_SOLLC/1-96	0.35
Sequence_size	4	5	Q949A1_SOLBR/1-87	3.0
BHAR880101	4	5	Q949A1_SOLBR/1-87	0.35
Sequence_size	4	5	Q9SXP0_HYONI/1-103	3.0
BHAR880101	4	5	Q9SXP0_HYONI/1-103	0.42
Sequence_size	4	5	E3W9P4_TOBAC/1-93	3.0
BHAR880101	4	5	E3W9P4_TOBAC/1-93	0.5
Sequence_size	4	5	E3W9P5_TOBAC/1-93	3.0
BHAR880101	4	5	E3W9P5_TOBAC/1-93	0.5
Sequence_size	4	5	MCPI_SOLTU/1-39	3.0
BHAR880101	4	5	MCPI_SOLTU/1-39	0.36
Sequence_size	4	5	MCPI_SOLLC/1-77	3.0
BHAR880101	4	5	MCPI_SOLLC/1-77	0.36
Sequence_size	4	5	Q9SBH8_SOLTU/1-102	3.0
BHAR880101	4	5	Q9SBH8_SOLTU/1-102	0.36
Sequence_size	4	5	O24372_SOLTU/1-90	3.0
BHAR880101	4	5	O24372_SOLTU/1-90	0.35
Sequence_size	4	5	Q41432_SOLTU/1-90	3.0
BHAR880101	4	5	Q41432_SOLTU/1-90	0.35
Sequence_size	4	5	Q3S486_SOLTU/1-90	3.0
BHAR880101	4	5	Q3S486_SOLTU/1-90	0.35
Sequence_size	4	5	Q3S480_SOLTU/1-90	3.0
BHAR880101	4	5	Q3S480_SOLTU/1-90	0.35
Sequence_size	4	5	Q948Z8_SOLTU/1-90	3.0
BHAR880101	4	5	Q948Z8_SOLTU/1-90	0.35
Sequence_size	4	5	O24639_SOLTU/1-96	3.0
BHAR880101	4	5	O24639_SOLTU/1-96	0.35
Sequence_size	4	5	O24373_SOLTU/1-96	3.0
BHAR880101	4	5	O24373_SOLTU/1-96	0.35
Sequence_size	5	5	A0A1S4BQ42_TOBAC/1-93	8.0
BHAR880101	5	5	A0A1S4BQ42_TOBAC/1-93	0.43
Sequence_size	5	5	K4CBJ5_SOLLC/1-82	8.0
BHAR880101	5	5	K4CBJ5_SOLLC/1-82	0.4
Sequence_size	5	5	A0A089Q749_SOLHA/1-82	8.0
BHAR880101	5	5	A0A089Q749_SOLHA/1-82	0.45
Sequence_size	5	5	K4CBJ6_SOLLC/1-82	8.0
BHAR880101	5	5	K4CBJ6_SOLLC/1-82	0.43
Sequence_size	5	5	M1D116_SOLTU/1-50	8.0
BHAR880101	5	5	M1D116_SOLTU/1-50	0.4
Sequence_size	5	5	M1D117_SOLTU/1-80	8.0
BHAR880101	5	5	M1D117_SOLTU/1-80	0.4
Sequence_size	5	5	K4BWY9_SOLLC/1-90	16.0
BHAR880101	5	5	K4BWY9_SOLLC/1-90	0.46
Sequence_size	5	5	Q949A1_SOLPL/1-87	16.0
BHAR880101	5	5	Q949A1_SOLPL/1-87	0.46
Sequence_size	5	5	M1A6J5_SOLTU/1-63	15.0
BHAR880101	5	5	M1A6J5_SOLTU/1-63	0.47
Sequence_size	5	5	M1A6J6_SOLTU/1-72	15.0
BHAR880101	5	5	M1A6J6_SOLTU/1-72	0.47
Sequence_size	5	5	A0A097H170_SOLTU/1-89	15.0
BHAR880101	5	5	A0A097H170_SOLTU/1-89	0.47
Sequence_size	5	5	M1D4V9_SOLTU/1-96	15.0
BHAR880101	5	5	M1D4V9_SOLTU/1-96	0.47
Sequence_size	5	5	A0A097H167_SOLTU/1-90	15.0
BHAR880101	5	5	A0A097H167_SOLTU/1-90	0.47
Sequence_size	5	5	A0A0V0GVX7_SOLCH/1-90	15.0
BHAR880101	5	5	A0A0V0GVX7_SOLCH/1-90	0.47
Sequence_size	5	5	M0ZJ50_SOLTU/1-90	15.0
BHAR880101	5	5	M0ZJ50_SOLTU/1-90	0.47
Sequence_size	5	5	K4AW10_SOLLC/1-115	13.0
BHAR880101	5	5	K4AW10_SOLLC/1-115	0.46
Sequence_size	5	5	M1C2I1_SOLTU/1-108	13.0
BHAR880101	5	5	M1C2I1_SOLTU/1-108	0.46
Sequence_size	5	5	K4BFC2_SOLLC/1-56	11.0
BHAR880101	5	5	K4BFC2_SOLLC/1-56	0.36
Sequence_size	5	5	K4BFC1_SOLLC/1-86	11.0
BHAR880101	5	5	K4BFC1_SOLLC/1-86	0.39
Sequence_size	5	5	M1A256_SOLTU/1-56	11.0
BHAR880101	5	5	M1A256_SOLTU/1-56	0.39
Sequence_size	5	5	M1A257_SOLTU/1-87	11.0
BHAR880101	5	5	M1A257_SOLTU/1-87	0.39
Sequence_size	5	5	K4BFC0_SOLLC/1-83	11.0
BHAR880101	5	5	K4BFC0_SOLLC/1-83	0.39
Sequence_size	5	5	M1A255_SOLTU/1-53	11.0
BHAR880101	5	5	M1A255_SOLTU/1-53	0.36
Sequence_size	5	5	K4BFC4_SOLLC/1-83	11.0
BHAR880101	5	5	K4BFC4_SOLLC/1-83	0.39
Sequence_size	5	5	K4BFC3_SOLLC/1-86	11.0
BHAR880101	5	5	K4BFC3_SOLLC/1-86	0.36
Sequence_size	5	5	M1A258_SOLTU/1-86	11.0
BHAR880101	5	5	M1A258_SOLTU/1-86	0.36
Sequence_size	5	5	FSPM_SOLLC/1-96	15.0
BHAR880101	5	5	FSPM_SOLLC/1-96	0.44
Sequence_size	5	5	Q949A1_SOLBR/1-87	16.0
BHAR880101	5	5	Q949A1_SOLBR/1-87	0.46
Sequence_size	5	5	Q9SXP0_HYONI/1-103	13.0
BHAR880101	5	5	Q9SXP0_HYONI/1-103	0.49
Sequence_size	5	5	E3W9P4_TOBAC/1-93	8.0
BHAR880101	5	5	E3W9P4_TOBAC/1-93	0.43
Sequence_size	5	5	E3W9P5_TOBAC/1-93	8.0
BHAR880101	5	5	E3W9P5_TOBAC/1-93	0.43
Sequence_size	5	5	MCPI_SOLTU/1-39	8.0
BHAR880101	5	5	MCPI_SOLTU/1-39	0.4
Sequence_size	5	5	MCPI_SOLLC/1-77	8.0
BHAR880101	5	5	MCPI_SOLLC/1-77	0.35
Sequence_size	5	5	Q9SBH8_SOLTU/1-102	8.0
BHAR880101	5	5	Q9SBH8_SOLTU/1-102	0.4
Sequence_size	5	5	O24372_SOLTU/1-90	15.0
BHAR880101	5	5	O24372_SOLTU/1-90	0.47
Sequence_size	5	5	Q41432_SOLTU/1-90	15.0
BHAR880101	5	5	Q41432_SOLTU/1-90	0.47
Sequence_size	5	5	Q3S486_SOLTU/1-90	15.0
BHAR880101	5	5	Q3S486_SOLTU/1-90	0.47
Sequence_size	5	5	Q3S480_SOLTU/1-90	15.0
BHAR880101	5	5	Q3S480_SOLTU/1-90	0.47
Sequence_size	5	5	Q948Z8_SOLTU/1-90	15.0
BHAR880101	5	5	Q948Z8_SOLTU/1-90	0.47
Sequence_size	5	5	O24639_SOLTU/1-96	15.0
BHAR880101	5	5	O24639_SOLTU/1-96	0.47
Sequence_size	5	5	O24373_SOLTU/1-96	15.0
BHAR880101	5	5	O24373_SOLTU/1-96	0.47
Sequence_size	1	6	Q24D94_TETTS/1-74	7.0
BHAR880101	1	6	Q24D94_TETTS/1-74	0.44
Sequence_size	1	6	Q23QY7_TETTS/1-67	7.0
BHAR880101	1	6	Q23QY7_TETTS/1-67	0.36
Sequence_size	2	6	Q24D94_TETTS/1-74	6.0
BHAR880101	2	6	Q24D94_TETTS/1-74	0.48
Sequence_size	2	6	Q23QY7_TETTS/1-67	9.0
BHAR880101	2	6	Q23QY7_TETTS/1-67	0.39
Sequence_size	3	6	Q24D94_TETTS/1-74	1.0
BHAR880101	3	6	Q24D94_TETTS/1-74	0.35
Sequence_size	3	6	Q23QY7_TETTS/1-67	1.0
BHAR880101	3	6	Q23QY7_TETTS/1-67	0.35
Sequence_size	4	6	Q24D94_TETTS/1-74	6.0
BHAR880101	4	6	Q24D94_TETTS/1-74	0.49
Sequence_size	4	6	Q23QY7_TETTS/1-67	5.0
BHAR880101	4	6	Q23QY7_TETTS/1-67	0.49
Sequence_size	5	6	Q24D94_TETTS/1-74	10.0
BHAR880101	5	6	Q24D94_TETTS/1-74	0.44
Sequence_size	5	6	Q23QY7_TETTS/1-67	8.0
BHAR880101	5	6	Q23QY7_TETTS/1-67	0.38
Sequence_size	1	7	CU6DD_CONCL/1-70	7.0
BHAR880101	1	7	CU6DD_CONCL/1-70	0.36
Sequence_size	1	7	TU47_LOPOL/1-49	8.0
BHAR880101	1	7	TU47_LOPOL/1-49	0.46
Sequence_size	1	7	CUX4_CONCL/1-32	4.0
BHAR880101	1	7	CUX4_CONCL/1-32	0.35
Sequence_size	1	7	TF2_CINAN/1-77	6.0
BHAR880101	1	7	TF2_CINAN/1-77	0.48
Sequence_size	1	7	CU6A_CONCL/1-28	4.0
BHAR880101	1	7	CU6A_CONCL/1-28	0.43
Sequence_size	1	7	TE7A_HASHE/1-23	3.0
BHAR880101	1	7	TE7A_HASHE/1-23	0.49
Sequence_size	1	7	G3J3B5_CORMM/1-66	7.0
BHAR880101	1	7	G3J3B5_CORMM/1-66	0.46
Sequence_size	1	7	CU6CC_CONCL/1-77	8.0
BHAR880101	1	7	CU6CC_CONCL/1-77	0.46
Sequence_size	1	7	W4VSF7_CONVC/1-83	7.0
BHAR880101	1	7	W4VSF7_CONVC/1-83	0.44
Sequence_size	1	7	M9PM85_CONMR/1-77	7.0
BHAR880101	1	7	M9PM85_CONMR/1-77	0.49
Sequence_size	1	7	CO7A_CONCF/1-31	7.0
BHAR880101	1	7	CO7A_CONCF/1-31	0.49
Sequence_size	1	7	CI1B2_CONCL/1-80	7.0
BHAR880101	1	7	CI1B2_CONCL/1-80	0.47
Sequence_size	1	7	TB1_CINAN/1-72	8.0
BHAR880101	1	7	TB1_CINAN/1-72	0.46
Sequence_size	1	7	TB2_TERSU/1-72	9.0
BHAR880101	1	7	TB2_TERSU/1-72	0.42
Sequence_size	1	7	CO6B_CONLG/1-27	7.0
BHAR880101	1	7	CO6B_CONLG/1-27	0.36
Sequence_size	1	7	TXPM1_PHYCF/1-32	7.0
BHAR880101	1	7	TXPM1_PHYCF/1-32	0.49
Sequence_size	1	7	CI1B1_CONCL/1-78	7.0
BHAR880101	1	7	CI1B1_CONCL/1-78	0.44
Sequence_size	1	7	M9PMZ7_CONDI/1-78	7.0
BHAR880101	1	7	M9PMZ7_CONDI/1-78	0.49
Sequence_size	1	7	X5IY26_CONGE/1-77	7.0
BHAR880101	1	7	X5IY26_CONGE/1-77	0.39
Sequence_size	1	7	A0A142C1F1_CONBE/1-71	5.0
BHAR880101	1	7	A0A142C1F1_CONBE/1-71	0.36
Sequence_size	1	7	A0A142C1F3_CONBE/1-72	7.0
BHAR880101	1	7	A0A142C1F3_CONBE/1-72	0.49
Sequence_size	1	7	W4VS13_CONVC/1-72	7.0
BHAR880101	1	7	W4VS13_CONVC/1-72	0.49
Sequence_size	1	7	S4UKI8_CONTE/1-72	7.0
BHAR880101	1	7	S4UKI8_CONTE/1-72	0.47
Sequence_size	1	7	S4UK94_CONST/1-71	7.0
BHAR880101	1	7	S4UK94_CONST/1-71	0.49
Sequence_size	1	7	W4VSM0_CONVC/1-71	7.0
BHAR880101	1	7	W4VSM0_CONVC/1-71	0.49
Sequence_size	1	7	W4VS68_CONVC/1-73	7.0
BHAR880101	1	7	W4VS68_CONVC/1-73	0.49
Sequence_size	1	7	W4VSB5_CONVC/1-72	7.0
BHAR880101	1	7	W4VSB5_CONVC/1-72	0.5
Sequence_size	1	7	W4VSG6_CONVC/1-71	7.0
BHAR880101	1	7	W4VSG6_CONVC/1-71	0.51
Sequence_size	1	7	S4UKA9_CONTE/1-71	7.0
BHAR880101	1	7	S4UKA9_CONTE/1-71	0.51
Sequence_size	1	7	W4VS66_CONVC/1-72	7.0
BHAR880101	1	7	W4VS66_CONVC/1-72	0.51
Sequence_size	1	7	A0A0K2S547_CONEP/1-77	7.0
BHAR880101	1	7	A0A0K2S547_CONEP/1-77	0.51
Sequence_size	1	7	CU6B_CONPB/1-31	7.0
BHAR880101	1	7	CU6B_CONPB/1-31	0.46
Sequence_size	1	7	CU6D_CONPB/1-31	7.0
BHAR880101	1	7	CU6D_CONPB/1-31	0.39
Sequence_size	1	7	CO6A_CONTS/1-27	7.0
BHAR880101	1	7	CO6A_CONTS/1-27	0.36
Sequence_size	1	7	CO6A_CONSC/1-27	7.0
BHAR880101	1	7	CO6A_CONSC/1-27	0.46
Sequence_size	1	7	M9PQ91_CONBE/1-84	7.0
BHAR880101	1	7	M9PQ91_CONBE/1-84	0.46
Sequence_size	1	7	CU64_CONCL/1-76	7.0
BHAR880101	1	7	CU64_CONCL/1-76	0.47
Sequence_size	1	7	COG1H_CONCL/1-36	7.0
BHAR880101	1	7	COG1H_CONCL/1-36	0.5
Sequence_size	1	7	COG1D_CONCL/1-35	7.0
BHAR880101	1	7	COG1D_CONCL/1-35	0.36
Sequence_size	1	7	COG1C_CONCL/1-35	7.0
BHAR880101	1	7	COG1C_CONCL/1-35	0.36
Sequence_size	1	7	COG1B_CONCL/1-97	7.0
BHAR880101	1	7	COG1B_CONCL/1-97	0.36
Sequence_size	1	7	COG1A_CONCL/1-97	7.0
BHAR880101	1	7	COG1A_CONCL/1-97	0.36
Sequence_size	1	7	COG1F_CONCL/1-35	7.0
BHAR880101	1	7	COG1F_CONCL/1-35	0.51
Sequence_size	1	7	COG1G_CONCL/1-35	7.0
BHAR880101	1	7	COG1G_CONCL/1-35	0.49
Sequence_size	1	7	COG1E_CONCL/1-97	7.0
BHAR880101	1	7	COG1E_CONCL/1-97	0.51
Sequence_size	1	7	X5IY16_CONGE/1-75	7.0
BHAR880101	1	7	X5IY16_CONGE/1-75	0.53
Sequence_size	1	7	X5IY10_CONGE/1-80	7.0
BHAR880101	1	7	X5IY10_CONGE/1-80	0.53
Sequence_size	1	7	CO16H_CONCE/1-77	7.0
BHAR880101	1	7	CO16H_CONCE/1-77	0.5
Sequence_size	1	7	A0A0E3X215_CONMI/1-90	7.0
BHAR880101	1	7	A0A0E3X215_CONMI/1-90	0.5
Sequence_size	1	7	A0A0E3SVB1_CONMI/1-72	7.0
BHAR880101	1	7	A0A0E3SVB1_CONMI/1-72	0.5
Sequence_size	1	7	A0A0E3X398_CONMI/1-72	7.0
BHAR880101	1	7	A0A0E3X398_CONMI/1-72	0.5
Sequence_size	1	7	A0A0E3SVA8_CONMI/1-90	7.0
BHAR880101	1	7	A0A0E3SVA8_CONMI/1-90	0.5
Sequence_size	1	7	A0A0E3SVD5_CONMI/1-78	7.0
BHAR880101	1	7	A0A0E3SVD5_CONMI/1-78	0.5
Sequence_size	1	7	A0A0E3SU25_CONMI/1-78	7.0
BHAR880101	1	7	A0A0E3SU25_CONMI/1-78	0.5
Sequence_size	1	7	A0A0E3SVD3_CONMI/1-74	7.0
BHAR880101	1	7	A0A0E3SVD3_CONMI/1-74	0.5
Sequence_size	1	7	A0A0E3X1Y8_CONMI/1-75	7.0
BHAR880101	1	7	A0A0E3X1Y8_CONMI/1-75	0.5
Sequence_size	1	7	A0A0E3X2B9_CONMI/1-75	7.0
BHAR880101	1	7	A0A0E3X2B9_CONMI/1-75	0.49
Sequence_size	1	7	A0A0E3SU16_CONMI/1-75	7.0
BHAR880101	1	7	A0A0E3SU16_CONMI/1-75	0.49
Sequence_size	1	7	A0A0E3SVA5_CONMI/1-75	7.0
BHAR880101	1	7	A0A0E3SVA5_CONMI/1-75	0.53
Sequence_size	1	7	A0A0E3X2I2_CONMI/1-75	7.0
BHAR880101	1	7	A0A0E3X2I2_CONMI/1-75	0.5
Sequence_size	1	7	A0A0E3SU19_CONMI/1-75	7.0
BHAR880101	1	7	A0A0E3SU19_CONMI/1-75	0.5
Sequence_size	1	7	A0A0E3X210_CONMI/1-75	7.0
BHAR880101	1	7	A0A0E3X210_CONMI/1-75	0.5
Sequence_size	1	7	A0A0E3SVC8_CONMI/1-75	7.0
BHAR880101	1	7	A0A0E3SVC8_CONMI/1-75	0.5
Sequence_size	1	7	A0A0E3X393_CONMI/1-75	7.0
BHAR880101	1	7	A0A0E3X393_CONMI/1-75	0.5
Sequence_size	1	7	A0A0E3X1Y3_CONMI/1-75	7.0
BHAR880101	1	7	A0A0E3X1Y3_CONMI/1-75	0.5
Sequence_size	1	7	A0A0E3SVA2_CONMI/1-75	7.0
BHAR880101	1	7	A0A0E3SVA2_CONMI/1-75	0.5
Sequence_size	1	7	A0A0E3SVD1_CONMI/1-75	7.0
BHAR880101	1	7	A0A0E3SVD1_CONMI/1-75	0.5
Sequence_size	1	7	A0A0E3SU22_CONMI/1-75	7.0
BHAR880101	1	7	A0A0E3SU22_CONMI/1-75	0.49
Sequence_size	1	7	U6C1J9_CONMR/1-75	7.0
BHAR880101	1	7	U6C1J9_CONMR/1-75	0.5
Sequence_size	1	7	A0A0E3X2I9_CONMI/1-90	7.0
BHAR880101	1	7	A0A0E3X2I9_CONMI/1-90	0.5
Sequence_size	1	7	A0A068B2Q1_CONDI/1-78	5.0
BHAR880101	1	7	A0A068B2Q1_CONDI/1-78	0.51
Sequence_size	1	7	A0A068B6Y8_CONDI/1-78	5.0
BHAR880101	1	7	A0A068B6Y8_CONDI/1-78	0.51
Sequence_size	1	7	M9PQH1_CONDI/1-78	5.0
BHAR880101	1	7	M9PQH1_CONDI/1-78	0.51
Sequence_size	1	7	M9PQ67_CONDI/1-78	5.0
BHAR880101	1	7	M9PQ67_CONDI/1-78	0.51
Sequence_size	1	7	M9PN15_CONDI/1-69	5.0
BHAR880101	1	7	M9PN15_CONDI/1-69	0.51
Sequence_size	1	7	M9PN12_CONMR/1-74	5.0
BHAR880101	1	7	M9PN12_CONMR/1-74	0.51
Sequence_size	1	7	M1F2K6_CONBR/1-76	7.0
BHAR880101	1	7	M1F2K6_CONBR/1-76	0.5
Sequence_size	1	7	M9PMU2_CONBE/1-79	7.0
BHAR880101	1	7	M9PMU2_CONBE/1-79	0.36
Sequence_size	1	7	X5IA11_CONGE/1-82	7.0
BHAR880101	1	7	X5IA11_CONGE/1-82	0.36
Sequence_size	1	7	X5IH04_CONGE/1-82	7.0
BHAR880101	1	7	X5IH04_CONGE/1-82	0.36
Sequence_size	1	7	M9PQG6_CONEB/1-76	7.0
BHAR880101	1	7	M9PQG6_CONEB/1-76	0.36
Sequence_size	1	7	X5IA06_CONGE/1-78	7.0
BHAR880101	1	7	X5IA06_CONGE/1-78	0.5
Sequence_size	1	7	U3L0F3_CONFL/1-77	7.0
BHAR880101	1	7	U3L0F3_CONFL/1-77	0.51
Sequence_size	1	7	U3L071_CONFL/1-77	7.0
BHAR880101	1	7	U3L071_CONFL/1-77	0.51
Sequence_size	1	7	M9PQH0_CONVR/1-79	7.0
BHAR880101	1	7	M9PQH0_CONVR/1-79	0.54
Sequence_size	1	7	X5IH01_CONGE/1-74	7.0
BHAR880101	1	7	X5IH01_CONGE/1-74	0.51
Sequence_size	1	7	X5IWS5_CONGE/1-74	7.0
BHAR880101	1	7	X5IWS5_CONGE/1-74	0.51
Sequence_size	1	7	X5IA03_CONGE/1-74	7.0
BHAR880101	1	7	X5IA03_CONGE/1-74	0.51
Sequence_size	1	7	X5IG28_CONGE/1-74	7.0
BHAR880101	1	7	X5IG28_CONGE/1-74	0.51
Sequence_size	1	7	X5IGZ6_CONGE/1-73	7.0
BHAR880101	1	7	X5IGZ6_CONGE/1-73	0.51
Sequence_size	1	7	X5IG20_CONGE/1-73	7.0
BHAR880101	1	7	X5IG20_CONGE/1-73	0.51
Sequence_size	1	7	S6CRD7_CONCN/1-73	7.0
BHAR880101	1	7	S6CRD7_CONCN/1-73	0.47
Sequence_size	1	7	X5IWR8_CONGE/1-71	7.0
BHAR880101	1	7	X5IWR8_CONGE/1-71	0.51
Sequence_size	1	7	S6CQC0_CONCN/1-71	7.0
BHAR880101	1	7	S6CQC0_CONCN/1-71	0.47
Sequence_size	1	7	CM7E_CONCN/1-26	7.0
BHAR880101	1	7	CM7E_CONCN/1-26	0.47
Sequence_size	1	7	S6CQ14_CONCN/1-71	7.0
BHAR880101	1	7	S6CQ14_CONCN/1-71	0.47
Sequence_size	1	7	CM7G_CONCN/1-26	7.0
BHAR880101	1	7	CM7G_CONCN/1-26	0.47
Sequence_size	1	7	S6CPX8_CONCN/1-71	7.0
BHAR880101	1	7	S6CPX8_CONCN/1-71	0.47
Sequence_size	1	7	CM7F_CONCN/1-26	7.0
BHAR880101	1	7	CM7F_CONCN/1-26	0.47
Sequence_size	1	7	W4VRZ8_CONVC/1-73	7.0
BHAR880101	1	7	W4VRZ8_CONVC/1-73	0.51
Sequence_size	1	7	X5IY13_CONGE/1-76	7.0
BHAR880101	1	7	X5IY13_CONGE/1-76	0.39
Sequence_size	1	7	S6CQU2_CONCN/1-77	7.0
BHAR880101	1	7	S6CQU2_CONCN/1-77	0.42
Sequence_size	1	7	CM7J_CONCN/1-35	7.0
BHAR880101	1	7	CM7J_CONCN/1-35	0.42
Sequence_size	1	7	CO17J_CONGE/1-82	7.0
BHAR880101	1	7	CO17J_CONGE/1-82	0.51
Sequence_size	1	7	X5IA08_CONGE/1-78	7.0
BHAR880101	1	7	X5IA08_CONGE/1-78	0.51
Sequence_size	1	7	X5IG24_CONGE/1-78	7.0
BHAR880101	1	7	X5IG24_CONGE/1-78	0.51
Sequence_size	1	7	A0A142C1T3_CONBE/1-66	7.0
BHAR880101	1	7	A0A142C1T3_CONBE/1-66	0.51
Sequence_size	1	7	R4IKR5_CONEA/1-69	7.0
BHAR880101	1	7	R4IKR5_CONEA/1-69	0.44
Sequence_size	1	7	CO619_CONEA/1-69	7.0
BHAR880101	1	7	CO619_CONEA/1-69	0.51
Sequence_size	1	7	CO61_CONEA/1-69	7.0
BHAR880101	1	7	CO61_CONEA/1-69	0.44
Sequence_size	1	7	C614A_CONEA/1-69	7.0
BHAR880101	1	7	C614A_CONEA/1-69	0.51
Sequence_size	1	7	C614B_CONEA/1-69	7.0
BHAR880101	1	7	C614B_CONEA/1-69	0.51
Sequence_size	1	7	CO620_CONEA/1-69	7.0
BHAR880101	1	7	CO620_CONEA/1-69	0.51
Sequence_size	1	7	CO69_CONEA/1-69	7.0
BHAR880101	1	7	CO69_CONEA/1-69	0.51
Sequence_size	1	7	CO621_CONEA/1-69	7.0
BHAR880101	1	7	CO621_CONEA/1-69	0.51
Sequence_size	1	7	CO622_CONEA/1-69	7.0
BHAR880101	1	7	CO622_CONEA/1-69	0.51
Sequence_size	1	7	CXT62_CONQU/1-70	7.0
BHAR880101	1	7	CXT62_CONQU/1-70	0.49
Sequence_size	1	7	R4IK94_CONEA/1-73	7.0
BHAR880101	1	7	R4IK94_CONEA/1-73	0.51
Sequence_size	1	7	R4IKD1_CONEA/1-73	7.0
BHAR880101	1	7	R4IKD1_CONEA/1-73	0.51
Sequence_size	1	7	R4ILB1_CONEA/1-25	7.0
BHAR880101	1	7	R4ILB1_CONEA/1-25	0.51
Sequence_size	1	7	R4IKK7_CONEA/1-25	7.0
BHAR880101	1	7	R4IKK7_CONEA/1-25	0.51
Sequence_size	1	7	R4IK95_CONEA/1-73	7.0
BHAR880101	1	7	R4IK95_CONEA/1-73	0.51
Sequence_size	1	7	R4IKQ9_CONEA/1-73	7.0
BHAR880101	1	7	R4IKQ9_CONEA/1-73	0.51
Sequence_size	1	7	R4IKB3_CONEA/1-25	7.0
BHAR880101	1	7	R4IKB3_CONEA/1-25	0.51
Sequence_size	1	7	R4ILA3_CONEA/1-73	7.0
BHAR880101	1	7	R4ILA3_CONEA/1-73	0.51
Sequence_size	1	7	R4IKF6_CONEA/1-25	7.0
BHAR880101	1	7	R4IKF6_CONEA/1-25	0.51
Sequence_size	1	7	R4IKE2_CONEA/1-72	7.0
BHAR880101	1	7	R4IKE2_CONEA/1-72	0.51
Sequence_size	1	7	R4IKR3_CONEA/1-73	7.0
BHAR880101	1	7	R4IKR3_CONEA/1-73	0.51
Sequence_size	1	7	R4IKR8_CONEA/1-25	7.0
BHAR880101	1	7	R4IKR8_CONEA/1-25	0.51
Sequence_size	1	7	R4IKR1_CONEA/1-73	7.0
BHAR880101	1	7	R4IKR1_CONEA/1-73	0.51
Sequence_size	1	7	R4IKB6_CONEA/1-25	7.0
BHAR880101	1	7	R4IKB6_CONEA/1-25	0.51
Sequence_size	1	7	R4IKA1_CONEA/1-73	7.0
BHAR880101	1	7	R4IKA1_CONEA/1-73	0.51
Sequence_size	1	7	R4ILA2_CONEA/1-73	7.0
BHAR880101	1	7	R4ILA2_CONEA/1-73	0.49
Sequence_size	1	7	R4IKC7_CONEA/1-73	7.0
BHAR880101	1	7	R4IKC7_CONEA/1-73	0.49
Sequence_size	1	7	R4IKR6_CONEA/1-73	7.0
BHAR880101	1	7	R4IKR6_CONEA/1-73	0.49
Sequence_size	1	7	R4IK98_CONEA/1-73	7.0
BHAR880101	1	7	R4IK98_CONEA/1-73	0.49
Sequence_size	1	7	R4ILA4_CONEA/1-73	7.0
BHAR880101	1	7	R4ILA4_CONEA/1-73	0.49
Sequence_size	1	7	R4IKR2_CONEA/1-73	7.0
BHAR880101	1	7	R4IKR2_CONEA/1-73	0.49
